DATE,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
29 Jun 2011,0.0148,0.0734,2.4659,47.2347,6.7567,82.7525,3.5294,4.2223,0.5095
30 Jun 2011,0.0147,0.0729,2.5091,46.9394,6.7493,82.2375,3.5073,4.2159,0.5059
1 Jul 2011,0.0146,0.0733,2.4894,46.8578,6.7538,82.0923,3.5041,4.2227,0.5052
4 Jul 2011,0.0146,0.0725,2.4926,46.6364,6.7491,81.7043,3.4875,4.2199,0.5034
5 Jul 2011,0.0146,0.0727,2.4922,46.7529,6.7592,81.9085,3.4983,4.2233,0.5049
6 Jul 2011,0.0146,0.0726,2.4926,46.6985,6.7749,81.8132,3.495,4.2351,0.5043
7 Jul 2011,0.0146,0.0729,2.4918,46.784,6.7792,81.963,3.5047,4.2368,0.5054
8 Jul 2011,0.0146,0.0725,2.4931,46.5743,6.7591,81.5954,3.4877,4.2243,0.5031
11 Jul 2011,0.0146,0.0727,2.5088,46.6908,6.7684,81.7996,3.4928,4.2302,0.5047
12 Jul 2011,0.0147,0.0735,2.4853,47.0793,6.7873,82.4803,3.5227,4.2397,0.5092
13 Jul 2011,0.0147,0.0735,2.4865,46.9705,6.7761,82.2897,3.5195,4.2347,0.5076
14 Jul 2011,0.0146,0.073,2.5323,46.7335,6.7617,81.8745,3.5009,4.2257,0.5045
15 Jul 2011,0.0146,0.073,2.5292,46.6753,6.7479,81.7746,3.4904,4.2175,0.5045
18 Jul 2011,0.0147,0.0733,2.5433,46.8462,6.765,82.0741,3.4991,4.23,0.5063
19 Jul 2011,0.0146,0.0731,2.5493,46.8058,6.7622,82.0056,3.4941,4.2252,0.5059
20 Jul 2011,0.0146,0.073,2.564,46.6442,6.7487,81.7202,3.476,4.2183,0.5036
21 Jul 2011,0.0145,0.0727,2.5642,46.5198,6.7315,81.5024,3.4687,4.2075,0.5017
22 Jul 2011,0.0145,0.0725,2.5697,46.3644,6.7219,81.2301,3.4611,4.2006,0.5004
25 Jul 2011,0.0145,0.0722,2.5762,46.2556,6.7031,81.0373,3.4546,4.1908,0.4992
26 Jul 2011,0.0144,0.0718,2.5739,46.0187,6.68,80.6221,3.4266,4.1751,0.4967
27 Jul 2011,0.0143,0.0715,2.5665,45.6651,6.6787,80.0027,3.4022,4.176,0.4933
28 Jul 2011,0.0143,0.0718,2.5723,45.906,6.6939,80.4269,3.4144,4.1838,0.4959
29 Jul 2011,0.0144,0.0718,2.5642,45.9293,6.7026,80.4678,3.4168,4.1865,0.4961
1 Aug 2011,0.0143,0.0715,2.5941,45.6807,6.6716,80.03,3.3928,4.1703,0.4935
2 Aug 2011,0.0143,0.0716,2.5826,45.8748,6.675,80.3725,3.4009,4.1721,0.4958
3 Aug 2011,0.0144,0.0721,2.5663,46.2207,6.7078,80.9782,3.4311,4.1929,0.4996
4 Aug 2011,0.0144,0.0722,2.5389,46.2168,6.7065,80.9692,3.4334,4.1907,0.4994
5 Aug 2011,0.0146,0.0731,2.5219,46.784,6.7236,81.963,3.4927,4.196,0.5058
8 Aug 2011,0.0146,0.0732,2.4977,46.8151,6.6915,82.0152,3.478,4.1813,0.5056
9 Aug 2011,0.0148,0.0738,2.4595,47.1803,6.6961,82.6572,3.5139,4.1872,0.5094
10 Aug 2011,0.0145,0.0733,2.5083,46.7996,6.6915,81.9902,3.4853,4.1875,0.5052
11 Aug 2011,0.0145,0.0732,2.4633,46.8151,6.6442,82.0174,3.4897,4.1468,0.5056
12 Aug 2011,0.0144,0.0731,2.4674,46.568,6.6084,81.5868,3.4683,4.1295,0.5027
15 Aug 2011,0.0143,0.0727,2.4958,46.38,6.6048,81.2551,3.4413,4.1137,0.5007
16 Aug 2011,0.0143,0.0724,2.474,46.1663,6.5695,80.883,3.4265,4.1103,0.4975
17 Aug 2011,0.0143,0.0723,2.4864,46.303,6.5647,81.1225,3.4386,4.1003,0.499
18 Aug 2011,0.0143,0.0723,2.4875,46.2556,6.5324,81.0373,3.4311,4.0821,0.4984
19 Aug 2011,0.0143,0.0725,2.4545,46.3722,6.5453,81.2415,3.4338,4.0773,0.5001
22 Aug 2011,0.0143,0.0723,2.4341,46.2401,6.4629,81.0079,3.4221,4.0353,0.4988
23 Aug 2011,0.0143,0.0722,2.4583,46.1857,6.5104,80.9126,3.4122,4.0698,0.4971
24 Aug 2011,0.0143,0.0721,2.4639,46.1935,6.4966,80.9262,3.4167,4.056,0.4971
25 Aug 2011,0.0144,0.0728,2.4759,46.3955,6.4698,81.2846,3.4387,4.0385,0.5009
26 Aug 2011,0.0144,0.073,2.4847,46.4732,6.4926,81.4251,3.4433,4.0617,0.5018
29 Aug 2011,0.0143,0.0724,2.5172,46.3147,6.4846,81.1452,3.4276,4.0501,0.5003
2 Sep 2011,0.0143,0.0725,2.5252,46.1546,6.4657,80.8581,3.4013,4.0438,0.4989
5 Sep 2011,0.0143,0.0725,2.513,46.2168,6.4814,80.9714,3.4059,4.0542,0.4992
6 Sep 2011,0.0144,0.0727,2.4787,46.4266,6.4784,81.3368,3.4213,4.0461,0.5012
7 Sep 2011,0.0143,0.0726,2.4695,46.3878,6.4897,81.2687,3.4114,4.057,0.5008
8 Sep 2011,0.0144,0.0726,2.4893,46.4344,6.4598,81.3504,3.416,4.0375,0.5
9 Sep 2011,0.0144,0.0729,2.5042,46.5664,6.4667,81.584,3.4246,4.0392,0.5011
12 Sep 2011,0.0145,0.0737,2.4709,47.0016,6.4454,82.3486,3.4566,4.0307,0.5055
13 Sep 2011,0.0146,0.0742,2.5087,47.3357,6.4712,82.9318,3.4792,4.0448,0.5118
14 Sep 2011,0.0148,0.0754,2.5196,47.903,6.4333,83.9232,3.5229,4.0154,0.518
15 Sep 2011,0.0148,0.0756,2.5161,48.0273,6.4675,84.141,3.524,4.0406,0.5188
19 Sep 2011,0.0149,0.0762,2.558,48.2759,6.5092,84.579,3.5361,4.0663,0.5213
20 Sep 2011,0.0151,0.077,2.5718,48.781,6.5124,85.4638,3.5784,4.0678,0.5267
21 Sep 2011,0.0149,0.0762,2.5605,48.3225,6.4937,84.6583,3.5416,4.0601,0.5214
22 Sep 2011,0.0151,0.0772,2.5108,48.9442,6.4599,85.7497,3.5871,4.0411,0.528
23 Sep 2011,0.0153,0.0775,2.4884,49.4103,6.382,86.5641,3.6296,3.9835,0.5323
26 Sep 2011,0.0153,0.0781,2.4574,49.5502,6.4284,86.8092,3.6398,4.0225,0.5342
27 Sep 2011,0.0151,0.0772,2.4651,49.0102,6.4107,85.8631,3.6035,4.0044,0.5288
28 Sep 2011,0.0152,0.0776,2.4837,49.1773,6.4371,86.1534,3.6186,4.0191,0.5306
29 Sep 2011,0.0153,0.0781,2.4811,49.4927,6.5092,86.7061,3.6398,4.0687,0.5339
30 Sep 2011,0.0153,0.0782,2.4397,49.589,6.4891,86.8772,3.6448,4.1923,0.5349
3 Oct 2011,0.0154,0.0778,2.4344,49.8766,6.4793,87.3833,3.668,4.047,0.5379
4 Oct 2011,0.0154,0.0783,2.4199,49.9076,6.5192,87.4377,3.6703,4.0752,0.5389
5 Oct 2011,0.0153,0.0776,2.4256,49.5657,6.4887,86.8387,3.6493,4.0586,0.5352
6 Oct 2011,0.0153,0.0771,2.4321,49.4958,6.4821,86.7162,3.6483,4.0344,0.5341
7 Oct 2011,0.0151,0.0768,2.4433,49.0839,6.442,85.9924,3.6192,4.0222,0.5296
10 Oct 2011,0.0151,0.0763,2.4285,48.812,6.3932,85.5183,3.5936,3.9957,0.5267
11 Oct 2011,0.015,0.0758,2.4409,48.4934,6.3833,84.9601,3.5643,3.9912,0.523
12 Oct 2011,0.0151,0.0767,2.4599,49.0467,6.3856,85.9247,3.609,3.9867,0.5288
13 Oct 2011,0.015,0.0761,2.4861,48.6334,6.3874,85.2052,3.5868,3.996,0.5244
14 Oct 2011,0.015,0.0764,2.4921,48.7888,6.3895,85.4751,3.6107,3.9945,0.5259
17 Oct 2011,0.0149,0.076,2.503,48.4942,6.3815,84.9592,3.6013,3.9922,0.5227
18 Oct 2011,0.0149,0.0758,2.474,48.4313,6.3473,84.8489,3.5967,3.9606,0.5219
19 Oct 2011,0.0148,0.0755,2.4749,48.3,6.3242,84.6211,3.5828,3.95,0.5203
20 Oct 2011,0.0149,0.0763,2.4714,48.61,6.3313,85.162,3.6087,3.9602,0.5233
21 Oct 2011,0.0151,0.077,2.5002,49.0762,6.304,85.9788,3.6383,3.9334,0.5284
24 Oct 2011,0.0149,0.0763,2.5271,48.6217,6.2776,85.1801,3.6046,3.9269,0.5236
25 Oct 2011,0.0149,0.0762,2.5157,48.5898,6.2842,85.1289,3.6022,3.9267,0.5239
27 Oct 2011,0.0149,0.0762,2.519,48.6644,6.3487,85.2573,3.6036,3.9581,0.5245
28 Oct 2011,0.0146,0.0747,2.519,47.7631,6.2898,83.6805,3.5397,3.932,0.5148
31 Oct 2011,0.0146,0.0749,2.4897,47.763,6.2891,83.6782,3.545,3.9305,0.5148
1 Nov 2011,0.0147,0.0755,2.5023,48.1205,6.3265,84.3044,3.5777,3.9533,0.5188
2 Nov 2011,0.0149,0.0762,2.4823,48.6022,6.338,85.1484,3.6324,3.9635,0.5238
3 Nov 2011,0.015,0.0764,2.4654,48.9053,6.3737,85.6816,3.6508,3.9847,0.5272
4 Nov 2011,0.0149,0.076,2.4771,48.5246,6.3621,85.0123,3.6216,3.9764,0.5231
8 Nov 2011,0.0149,0.0768,2.4827,48.5789,6.3485,85.1076,3.6202,3.9672,0.5237
9 Nov 2011,0.0148,0.0764,2.4738,48.3381,6.2617,84.6855,3.6022,3.9098,0.5211
10 Nov 2011,0.015,0.0774,2.4516,48.9752,6.3049,85.7995,3.6497,3.9628,0.528
11 Nov 2011,0.015,0.0774,2.4515,48.9363,6.2967,85.7337,3.6367,3.9354,0.5271
14 Nov 2011,0.0149,0.0761,2.4679,48.6644,6.2611,85.2573,3.6106,3.9131,0.5241
15 Nov 2011,0.015,0.0772,2.4361,48.8431,6.2115,85.5704,3.6243,3.8814,0.5255
16 Nov 2011,0.0151,0.0778,2.4269,49.1967,6.2177,86.1898,3.643,3.8902,0.5293
17 Nov 2011,0.015,0.0777,2.4185,49.0918,6.2289,86.006,3.629,3.8939,0.528
18 Nov 2011,0.015,0.0779,2.4082,49.1267,6.1919,86.0672,3.6315,3.8714,0.5284
21 Nov 2011,0.0151,0.0781,2.4013,49.3015,6.1584,86.3712,3.6378,3.8475,0.5303
22 Nov 2011,0.0152,0.0786,2.3824,49.5424,6.0701,86.7979,3.6518,3.7931,0.5322
23 Nov 2011,0.0151,0.0785,2.3681,49.4569,6.1184,86.6458,3.6392,3.8239,0.5308
24 Nov 2011,0.0152,0.0786,2.3696,49.5191,6.1056,86.7547,3.6438,3.8186,0.531
25 Nov 2011,0.0152,0.0787,2.3665,49.6046,6.1161,86.9044,3.6384,3.8262,0.5318
29 Nov 2011,0.0152,0.0789,2.4042,49.4725,6.1286,86.673,3.6156,3.8352,0.5303
30 Nov 2011,0.0151,0.0785,2.4198,49.3015,6.084,86.3735,3.5888,3.8,0.5283
1 Dec 2011,0.015,0.0775,2.4491,48.8819,6.0744,85.6384,3.5442,3.8,0.5238
2 Dec 2011,0.0149,0.0773,2.4438,48.6449,6.0829,85.2256,3.5243,3.8022,0.5212
5 Dec 2011,0.0149,0.0775,2.445,48.7887,6.1259,85.4774,3.5098,3.8302,0.5227
6 Dec 2011,0.0149,0.0775,2.4413,48.7576,6.1231,85.4206,3.5076,3.8301,0.5226
7 Dec 2011,0.0149,0.0775,2.4414,48.61,6.0779,85.162,3.4969,3.794,0.5207
8 Dec 2011,0.0149,0.0776,2.4446,48.6955,6.0393,85.3141,3.507,3.7732,0.5215
9 Dec 2011,0.015,0.0781,2.4228,49.0762,6.0434,85.9788,3.5483,3.7736,0.5249
12 Dec 2011,0.015,0.078,2.4344,48.9752,6.0452,85.8041,3.539,3.7735,0.5239
13 Dec 2011,0.0151,0.0785,2.4286,49.4025,5.9688,86.5505,3.5639,3.7309,0.5278
14 Dec 2011,0.0152,0.0786,2.412,49.5346,5.9385,86.7819,3.5734,3.7061,0.5286
15 Dec 2011,0.0152,0.0792,2.3923,49.6745,5.9063,87.027,3.5675,3.6934,0.5311
16 Dec 2011,0.0151,0.0785,2.4155,49.3715,6.0308,86.4961,3.5483,3.7657,0.5276
19 Dec 2011,0.0151,0.0788,2.4055,49.3792,5.9846,86.5097,3.5424,3.7393,0.5276
20 Dec 2011,0.0152,0.0788,2.4208,49.5657,6.0219,86.8364,3.5498,3.769,0.5294
21 Dec 2011,0.0151,0.0781,2.4431,49.2549,6.0159,86.2942,3.5217,3.7581,0.5263
22 Dec 2011,0.0151,0.0783,2.4397,49.3676,6.0189,86.4916,3.5317,3.7636,0.5268
23 Dec 2011,0.015,0.0777,2.4465,49.0451,5.9886,85.9196,3.5282,3.7475,0.5243
27 Dec 2011,0.015,0.0779,2.4434,49.0995,5.9811,86.0173,3.531,3.7379,0.5242
28 Dec 2011,0.0151,0.0783,2.457,49.2937,5.9686,86.3576,3.5264,3.7301,0.5263
29 Dec 2011,0.0151,0.0784,2.4449,49.3754,5.9527,86.5052,3.5362,3.7158,0.5268
30 Dec 2011,0.0151,0.0784,2.4536,49.3715,5.9712,86.4937,3.5331,3.7299,0.5268
3 Jan 2012,0.015,0.0779,2.4668,48.9907,5.9324,85.8267,3.5079,3.7094,0.5228
4 Jan 2012,0.0149,0.0771,2.4753,48.7848,5.9025,85.4753,3.4819,3.6877,0.5204
5 Jan 2012,0.0149,0.0773,2.4708,48.7887,5.9376,85.4774,3.4768,3.7111,0.5203
6 Jan 2012,0.015,0.0777,2.4618,48.9596,5.9731,85.7722,3.4831,3.7343,0.5219
9 Jan 2012,0.015,0.078,2.4646,49.1228,5.9816,86.0581,3.4851,3.7361,0.5237
10 Jan 2012,0.0149,0.077,2.4922,48.7965,6.0061,85.4864,3.4858,3.7552,0.5201
11 Jan 2012,0.015,0.0776,2.496,48.8897,6.0804,85.6497,3.5033,3.8079,0.5211
12 Jan 2012,0.0149,0.0776,2.502,48.8276,6.0586,85.5432,3.4892,3.788,0.5205
13 Jan 2012,0.0149,0.0768,2.4781,48.7032,6.0967,85.3254,3.4745,3.8133,0.5189
16 Jan 2012,0.015,0.0747,2.4971,48.8975,6.0878,85.6633,3.4845,3.8067,0.5212
17 Jan 2012,0.0149,0.0767,2.4999,48.6644,6.1285,85.255,3.4717,3.8321,0.5185
18 Jan 2012,0.0149,0.0762,2.5028,48.4546,6.1639,84.8874,3.4453,3.8532,0.5161
19 Jan 2012,0.0149,0.0759,2.4914,48.2332,6.1778,84.5087,3.4372,3.861,0.5138
20 Jan 2012,0.0149,0.0759,2.4881,48.2293,6.1718,84.4973,3.4464,3.854,0.5138
25 Jan 2012,0.0147,0.0753,2.4971,47.8718,6.1523,83.8688,3.4133,3.845,0.51
26 Jan 2012,0.0145,0.0743,2.4836,47.2502,6.085,82.7798,3.3682,3.8189,0.5034
27 Jan 2012,0.0146,0.0743,2.4979,47.258,6.1101,82.7934,3.3684,3.8172,0.5039
30 Jan 2012,0.0145,0.0744,2.4985,47.2814,6.1583,82.8342,3.3731,3.8466,0.5045
31 Jan 2012,0.0145,0.0745,2.5071,47.3279,6.1309,82.9181,3.3671,3.8305,0.5049
2 Feb 2012,0.0144,0.0744,2.5211,46.9394,6.1611,82.2375,3.3394,3.847,0.501
3 Feb 2012,0.0144,0.0739,2.5117,46.9713,6.1459,82.291,3.3417,3.8403,0.5009
8 Feb 2012,0.0144,0.0741,2.5107,46.683,6.1284,81.786,3.3157,3.8328,0.498
9 Feb 2012,0.0144,0.0741,2.5066,46.7296,6.0938,81.8677,3.3153,3.806,0.4983
10 Feb 2012,0.0145,0.0747,2.52,47.126,6.1035,82.5619,3.3398,3.8118,0.5026
13 Feb 2012,0.0145,0.0747,2.5202,47.0171,6.114,82.3714,3.3339,3.8174,0.5013
14 Feb 2012,0.0146,0.0752,2.5267,47.3202,6.1708,82.9023,3.3498,3.8507,0.5045
15 Feb 2012,0.0145,0.0749,2.5443,47.1414,6.1581,82.5892,3.3464,3.8491,0.5027
16 Feb 2012,0.0147,0.0758,2.5294,47.4678,6.1813,83.1632,3.3658,3.8735,0.5061
17 Feb 2012,0.0146,0.0757,2.5521,47.3745,6.1853,82.9976,3.3592,3.8688,0.5049
20 Feb 2012,0.0145,0.0749,2.5429,46.955,6.1456,82.2625,3.3258,3.8326,0.5005
21 Feb 2012,0.0145,0.075,2.5337,46.986,6.1583,82.3169,3.3299,3.8523,0.5008
22 Feb 2012,0.0145,0.0748,2.521,47.0171,6.1469,82.3714,3.3277,3.844,0.5012
23 Feb 2012,0.0145,0.0751,2.5067,47.0024,6.1418,82.3455,3.3292,3.8399,0.5011
24 Feb 2012,0.0144,0.0743,2.5191,46.7374,6.1378,81.8813,3.3135,3.8372,0.4983
27 Feb 2012,0.0145,0.0749,2.5192,46.8928,6.1632,82.1558,3.3221,3.8534,0.5
28 Feb 2012,0.0145,0.0749,2.5283,46.7918,6.1213,81.9766,3.3124,3.8246,0.4989
29 Feb 2012,0.0144,0.0744,2.5269,46.2614,6.1328,81.6771,3.2985,3.8335,0.4973
1 Mar 2012,0.0144,0.0746,2.5059,46.2614,6.0982,81.6771,3.2992,3.8095,0.4975
2 Mar 2012,0.0144,0.0745,2.5088,46.5859,6.0794,81.6159,3.2942,3.8001,0.4971
5 Mar 2012,0.0145,0.0749,2.4971,46.8695,6.0568,82.1127,3.3152,3.791,0.4999
6 Mar 2012,0.0145,0.0751,2.4625,46.955,6.0396,82.2625,3.3251,3.7737,0.501
7 Mar 2012,0.0145,0.0753,2.473,47.0793,5.9724,82.4825,3.3335,3.7306,0.5021
8 Mar 2012,0.0145,0.0749,2.4691,46.8851,6.01,82.1399,3.3172,3.7503,0.4999
9 Mar 2012,0.0144,0.0746,2.481,46.6752,6.0154,81.7724,3.3042,3.7625,0.4979
12 Mar 2012,0.0145,0.0752,2.4748,47.0016,6.0544,82.3441,3.3328,3.7841,0.5015
13 Mar 2012,0.0145,0.0749,2.4875,46.955,6.0525,82.2647,3.3291,3.7818,0.5008
14 Mar 2012,0.0146,0.0755,2.4942,47.2036,6.0899,82.7026,3.3484,3.807,0.5035
15 Mar 2012,0.0147,0.076,2.4805,47.561,6.0984,83.3243,3.3749,3.812,0.5073
16 Mar 2012,0.0146,0.0757,2.5083,47.3979,6.0676,83.0384,3.3611,3.7885,0.5055
19 Mar 2012,0.0146,0.0759,2.5203,47.4367,6.0946,83.1087,3.3692,3.8101,0.506
20 Mar 2012,0.0147,0.076,2.5228,47.5377,6.0864,83.2834,3.3745,3.8028,0.5069
21 Mar 2012,0.0148,0.0767,2.5282,47.9573,6.0982,84.0185,3.3987,3.8113,0.5114
22 Mar 2012,0.0148,0.0766,2.4904,47.868,6.0647,83.862,3.3944,3.7875,0.5102
23 Mar 2012,0.0147,0.0765,2.5005,47.8252,6.0072,83.7871,3.3863,3.7587,0.5098
26 Mar 2012,0.0147,0.0763,2.5075,47.7164,5.9982,83.5988,3.3825,3.7488,0.5087
27 Mar 2012,0.0147,0.0763,2.5225,47.7009,6.0022,83.5693,3.3787,3.7563,0.5084
28 Mar 2012,0.0147,0.0762,2.5074,47.6232,6.0159,83.4332,3.3772,3.7598,0.5075
29 Mar 2012,0.0147,0.0765,2.5054,47.6853,6.0031,83.5421,3.3848,3.7509,0.508
30 Mar 2012,0.0147,0.0765,2.5133,47.6776,5.9946,83.5285,3.3807,3.7489,0.5079
2 Apr 2012,0.0147,0.0762,2.5032,47.4919,6.0135,83.2031,3.3724,3.7545,0.5062
3 Apr 2012,0.0146,0.076,2.5152,0.3726,6.0267,82.9839,3.3598,3.771,0.5048
4 Apr 2012,0.0147,0.0762,2.5008,0.3733,6.0059,83.3515,3.3829,3.7511,0.507
5 Apr 2012,0.0147,0.0763,2.5064,0.3731,6.0104,83.4059,3.3888,3.7767,0.5073
6 Apr 2012,0.0147,0.0763,2.501,0.373,5.9978,83.3787,3.3821,3.775,0.5072
9 Apr 2012,0.0148,0.0766,2.5113,0.3733,5.9823,83.651,3.3939,3.7407,0.5091
10 Apr 2012,0.0147,0.0765,2.5211,0.3733,5.9973,83.5421,3.3831,3.7486,0.5082
12 Apr 2012,0.0147,0.0765,2.5184,0.3735,5.983,83.5965,3.3835,3.7415,0.5086
13 Apr 2012,0.0147,0.0762,2.5369,0.3722,5.9518,83.297,3.3714,3.7195,0.5066
16 Apr 2012,0.0147,0.0765,2.5181,0.3736,5.9457,83.6169,3.3899,3.7143,0.5086
17 Apr 2012,0.0147,0.0762,2.5042,0.3729,5.938,83.4627,3.3795,3.7087,0.5076
18 Apr 2012,0.0147,0.0761,2.5177,0.3726,5.9547,83.3787,3.3784,3.7217,0.507
19 Apr 2012,0.0147,0.0761,2.5069,0.3732,5.9084,83.5253,3.3829,3.6909,0.5075
20 Apr 2012,0.0147,0.0762,2.4965,0.3735,5.8931,83.5852,3.3811,3.6852,0.5077
23 Apr 2012,0.0147,0.0758,2.5023,0.3727,5.882,83.4059,3.3739,3.6774,0.5067
24 Apr 2012,0.0147,0.0755,2.4921,0.3739,5.8149,83.5829,3.3773,3.6333,0.5079
25 Apr 2012,0.0147,0.0755,2.4852,0.3732,5.8108,83.415,3.3716,3.631,0.5067
26 Apr 2012,0.0147,0.0752,2.4946,0.3715,5.8299,83.2426,3.3647,3.6449,0.5057
27 Apr 2012,0.0146,0.075,2.4804,0.3706,5.8041,83.0543,3.3587,3.6274,0.5044
30 Apr 2012,0.0145,0.0746,2.4936,0.3682,5.7774,82.6028,3.3387,3.6099,0.5016
2 May 2012,0.0145,0.0744,2.4616,0.3669,5.7405,82.3055,3.3223,3.5926,0.5001
3 May 2012,0.0145,0.0746,2.4442,0.3688,5.6975,82.5415,3.3356,3.5578,0.5014
4 May 2012,0.0146,0.0751,2.4305,0.3695,5.6529,82.6822,3.3447,3.5323,0.5024
7 May 2012,0.0147,0.0756,2.4262,0.3724,5.7308,83.3515,3.3717,3.5843,0.5062
8 May 2012,0.0147,0.0758,2.4215,0.3708,5.7958,83.1881,3.3644,3.6256,0.506
9 May 2012,0.0147,0.0762,2.4069,0.3715,5.7312,83.5421,3.3757,3.5844,0.5083
10 May 2012,0.0147,0.0762,2.4085,0.371,5.7651,83.5421,3.3809,3.608,0.5082
11 May 2012,0.0147,0.0763,2.4093,0.3715,5.7487,83.6455,3.378,3.5965,0.509
14 May 2012,0.0147,0.0765,2.4044,0.3714,5.7357,83.7326,3.3804,3.5897,0.5096
15 May 2012,0.0148,0.0766,2.397,0.3717,5.736,83.9913,3.3938,3.5982,0.5115
16 May 2012,0.0149,0.0772,2.3828,0.3743,5.7358,84.6855,3.4219,3.628,0.5154
17 May 2012,0.0149,0.0763,2.3805,0.373,5.7234,84.6039,3.4186,3.5773,0.5146
18 May 2012,0.015,0.0771,2.3754,0.3762,5.7247,85.3253,3.4459,3.5773,0.5183
21 May 2012,0.015,0.0776,2.3762,0.3738,5.7356,85.1906,3.4404,3.6167,0.5175
22 May 2012,0.015,0.0774,2.3884,0.3724,5.6876,84.9578,3.4197,3.632,0.5162
23 May 2012,0.015,0.0779,2.3584,0.3745,5.6385,85.4389,3.4314,3.6017,0.5196
24 May 2012,0.0151,0.0776,2.3582,0.3739,5.5926,85.5023,3.4117,3.6049,0.5201
25 May 2012,0.0152,0.0778,2.3808,0.3768,5.6539,86.1806,3.4408,3.6336,0.5243
28 May 2012,0.0151,0.0772,2.3948,0.3737,5.7058,85.5694,3.4235,3.6388,0.5207
29 May 2012,0.0151,0.0775,2.4022,0.3754,5.6804,85.9515,3.4254,3.6549,0.5227
30 May 2012,0.0151,0.0776,2.4011,0.3757,5.6259,86.0243,3.401,3.6685,0.5228
31 May 2012,0.0153,0.0782,2.3948,0.3783,5.6403,86.6345,3.4021,3.6946,0.5265
1 Jun 2012,0.0153,0.0782,2.3925,0.3786,5.6991,86.7002,3.4004,3.6975,0.5272
4 Jun 2012,0.0153,0.0787,2.4065,0.3798,5.7681,87.069,3.4123,3.7089,0.5296
5 Jun 2012,0.0152,0.0786,2.4202,0.3793,5.7566,86.9476,3.401,3.7036,0.5288
6 Jun 2012,0.0151,0.0782,2.4211,0.3772,5.7198,86.4848,3.3829,3.6843,0.5256
7 Jun 2012,0.0151,0.078,2.4414,0.3766,5.7389,86.2238,3.362,3.6729,0.5247
8 Jun 2012,0.0152,0.0774,2.429,0.3783,5.7653,86.6345,3.3797,3.6907,0.5273
11 Jun 2012,0.0151,0.0769,2.4572,0.3758,5.7401,86.1569,3.354,3.67,0.5242
12 Jun 2012,0.0152,0.0772,2.4541,0.3778,5.7017,86.6061,3.3715,3.6891,0.5267
13 Jun 2012,0.0152,0.0773,2.4719,0.3769,5.6978,86.6186,3.366,3.6944,0.5267
14 Jun 2012,0.0152,0.0773,2.4738,0.3762,5.711,86.6641,3.3711,3.6961,0.5266
15 Jun 2012,0.0151,0.077,2.4824,0.3745,5.6904,86.2534,3.3595,3.6783,0.5239
18 Jun 2012,0.015,0.0765,2.4929,0.3712,5.6789,85.7065,3.3418,3.6551,0.5206
19 Jun 2012,0.0151,0.0768,2.504,0.3714,5.641,85.9527,3.3567,3.6659,0.522
20 Jun 2012,0.0151,0.0767,2.5107,0.3715,5.6425,85.9652,3.3616,3.6665,0.5221
21 Jun 2012,0.0152,0.077,2.5263,0.3716,5.627,86.2966,3.3611,3.6805,0.5237
22 Jun 2012,0.0152,0.0775,2.5137,0.3731,5.6124,86.8524,3.3775,3.7043,0.5271
25 Jun 2012,0.0152,0.0775,2.5136,0.3723,5.6409,86.8636,3.3762,3.7048,0.5267
26 Jun 2012,0.0153,0.0776,2.5197,0.3715,5.608,86.9769,3.3807,3.7094,0.5273
27 Jun 2012,0.0153,0.0775,2.5217,0.3712,5.5917,86.9056,3.3778,3.7062,0.5268
28 Jun 2012,0.0152,0.0773,2.5376,0.3679,5.5872,86.85,3.3703,3.7038,0.5263
29 Jun 2012,0.0153,0.0772,2.5339,0.3653,5.6334,86.8387,3.3787,3.7033,0.5265
2 Jul 2012,0.0152,0.0769,2.5414,0.361,5.7014,86.3055,3.3517,3.6806,0.5234
3 Jul 2012,0.0151,0.0766,2.5422,0.3587,5.7287,85.9403,3.3349,3.6649,0.5212
4 Jul 2012,0.0151,0.0764,2.5324,0.3574,5.7685,85.7269,3.3267,3.6564,0.52
5 Jul 2012,0.0152,0.077,2.5386,0.3584,5.7629,86.1569,3.3469,3.6747,0.5224
6 Jul 2012,0.0152,0.0769,2.5444,0.3594,5.719,86.4008,3.3668,3.6851,0.524
9 Jul 2012,0.0153,0.0776,2.54,0.3611,5.7044,86.8139,3.3884,3.7025,0.5263
10 Jul 2012,0.0153,0.0776,2.529,0.361,5.7036,86.7967,3.3897,3.7019,0.5262
11 Jul 2012,0.0153,0.0776,2.5314,0.36,5.7394,86.7547,3.3737,3.5893,0.5258
12 Jul 2012,0.0153,0.0772,2.5267,0.3603,5.7218,86.715,3.3722,3.5752,0.5256
13 Jul 2012,0.0153,0.0772,2.5229,0.3605,5.7285,86.7547,3.3748,3.5877,0.5256
16 Jul 2012,0.0152,0.077,2.5286,0.3609,5.7888,86.4688,3.3644,3.624,0.5236
17 Jul 2012,0.0152,0.0771,2.5291,0.3596,5.7604,86.0628,3.3485,3.6008,0.5212
18 Jul 2012,0.0151,0.077,2.5145,0.3605,5.7256,85.9947,3.3406,3.5779,0.5208
19 Jul 2012,0.0151,0.0767,2.5251,0.3596,5.6928,85.7757,3.3363,3.5628,0.5192
20 Jul 2012,0.0151,0.0768,2.5314,0.3609,5.7189,85.8722,3.3404,3.5781,0.52
23 Jul 2012,0.0152,0.0772,2.5172,0.3637,5.6988,86.3463,3.3589,3.5641,0.5229
